geo_id,county_state,total,white,black,am_ind_al_nat,asian,nat_ha_pac_isl,other,two_or_more,hispanic
0500000US41071,"Yamhill County, Oregon",105722,88.21342766879174,1.0546527685817522,1.4112483683623087,1.245719906925711,0.25917027676358756,3.548930213200659,4.2668507973742456,16.04207260551257
0500000US42001,"Adams County, Pennsylvania",102336,92.07317073170732,1.1647904940587868,0,0.9781504065040649,0,2.954971857410882,2.8289165103189493,7.062030956848029
0500000US42003,"Allegheny County, Pennsylvania",1223048,79.6797018596163,12.642185752317161,0.13981462706287895,3.8327195661985467,0.03573040469384685,0.4514131906515525,3.21843459945971,2.096974117123776
0500000US42007,"Beaver County, Pennsylvania",166140,89.90429758035393,5.854098952690502,0.16431924882629106,0.4309618394125437,0.13482605031900807,0.3665583243048032,3.1449380040929333,1.579992777175876
0500000US42011,"Berks County, Pennsylvania",417854,81.14102054784685,6.495091587013646,0.6054746394673738,1.4823359355181474,0,4.625778381922872,5.650298908231104,21.04873951188693
0500000US42013,"Blair County, Pennsylvania",123457,95.18779818074309,1.489587467701305,0.06965988157820133,0.40985930323918446,0,0.605878970005751,2.2372161967324655,1.2603578573916423
0500000US42015,"Bradford County, Pennsylvania",60853,96.81363285294069,0.2218460881139796,0.03943930455359637,0.8134356564179253,0.04765582633559562,0.27771843623157444,1.7862718354066356,1.4411779205626676
0500000US42017,"Bucks County, Pennsylvania",628341,87.91372837360605,4.16382187379146,0.1473722071295682,4.943175759659166,0,1.1689512541756784,1.6629505316380755,5.399456664454492
0500000US42019,"Butler County, Pennsylvania",187108,96.12897364089189,0.7065438142676956,0.014964619364217458,1.2169442247258269,0.0315325908031725,0.05077281570002351,1.8502682942471729,1.5237189216922846
0500000US42021,"Cambria County, Pennsylvania",133054,93.45228253190434,3.622589324635111,0.057119665699640755,0.657627730094548,0,0.5576683151201768,1.6527124325461842,1.61513370511221
0500000US42027,"Centre County, Pennsylvania",162660,87.2752981679577,4.1491454567810155,0.09098733554653879,6.809910242223043,0,0.350424197713021,1.3242345997786795,2.9933603836222797
