geo_id,total,tot_under_19,y_under_19,n_under_19,tot_19_64,y_19_64,n_19_64,tot_65_over,y_65_over,n_65_over
0500000US22083,20954,5803,1.6944416819112469,0.02880491467672467,11551,0.7188275659331675,0.14689834524335402,3600,2.7777777777777777,0
0500000US22085,23657,5810,1.7078394719769168,0.013330923892274285,12981,0.6386109068013166,0.13174576833927357,4866,2.0229786726523185,0.03209736516108063
0500000US22087,45949,13459,0.6984472262809638,0.04455002462920786,27408,0.307721608972832,0.0571353670925504,5082,1.967729240456513,0
0500000US22089,52149,14043,0.7025146602015846,0.0095838942383499,31307,0.29210463048290325,0.027312752211062944,6799,1.4708045300779526,0
0500000US22093,21132,5202,1.8432563940081013,0.07908116846786963,13240,0.6581379322934255,0.09714907677001854,2690,3.717472118959108,0
0500000US22095,42881,11451,0.8321804865252614,0.04110568935457441,25707,0.34514648122436054,0.04385262407769726,5723,1.7473353136466887,0
0500000US22097,82272,24395,0.4010646495361976,0.008855416051012909,45255,0.19354350195746245,0.027426556599603073,12622,0.7922674694977025,0
0500000US22099,53992,15293,0.613658916102962,0.04023502230022904,31025,0.26599120435873175,0.05632950474682825,7674,1.3031013812874641,0
0500000US22101,50306,13471,0.7236543911932032,0.018680995934701183,28811,0.31473108157823493,0.03235857167920149,8024,1.2462612163509472,0
0500000US22103,254291,65717,0.14827295905079987,0.0038946688080494325,147681,0.05967901104561395,0.00803450660391442,40893,0.24347020827901575,0.0010704221467294744
0500000US22105,131783,34348,0.28717941839686084,0.00395834799419539,79541,0.10507414185192591,0.020647184256621865,17894,0.5588465407399128,0
0500000US22109,110457,30862,0.31467887587667914,0.009344194565936357,64318,0.13852477523666884,0.016952696077737694,15277,0.6545787785559992,0
0500000US22111,22003,4220,2.3696682464454977,0,12729,0.6334729436355166,0.15213472389531843,5054,1.943787467335366,0.03484332015968732
0500000US22113,59698,16149,0.6151304741699248,0.004102914894413536,35194,0.24929404444552894,0.03484529748775513,8355,1.196888090963495,0
0500000US22115,45372,13107,0.7518913017457377,0.011059793089083392,26369,0.3260781268896537,0.053155063599177876,5896,1.6960651289009496,0
0500000US22117,44666,11641,0.8385918678830243,0.020440861263956153,25431,0.334618886182173,0.05860198598172152,7594,1.3107599397359087,0.006069135850080275
0500000US22119,38394,9319,1.0643251620574101,0.00875134829777812,21790,0.4102323463508424,0.04869376654498139,7285,1.3653349814329705,0.007348614998052146
0500000US22121,25259,6586,1.3249446760094132,0.19342762887974554,14866,0.6057974581448166,0.06687844660427539,3807,2.6267402153926978,0
0500000US23001,106652,24796,0.384147711953187,0.019143141410258736,63655,0.13592437549390077,0.021172474714252567,18201,0.5494203615185979,0
0500000US23003,66253,13001,0.7349756798659633,0.03419592231848401,38307,0.2296674195583372,0.031381474899594766,14945,0.6678664862497385,0.001253620809478627
0500000US23005,289268,58513,0.16370545002390025,0.007196742651231783,179576,0.050412217840255,0.005274510898551966,51179,0.194781788963401,6.108525497195978e-4
0500000US23007,29843,6739,1.4325940603364313,0.051305628044633955,16898,0.5169810085370017,0.07480500164171763,6206,1.5879759994408331,0.023367861339057387
0500000US23009,54134,10660,0.8423416605359588,0.09574464340400368,30852,0.2702433229150083,0.05388477250830298,12622,0.7922674694977025,0
0500000US23011,120206,25630,0.3793898251004077,0.010777947041613377,72274,0.12262011859044601,0.01574222471420021,22302,0.4483902788987535,0
0500000US23013,38422,7891,1.1752447461637565,0.092021759982486,20838,0.40850049128298455,0.07139201279610172,9693,1.0316723408645414,0
0500000US23015,33851,5982,1.56968174108864,0.10199997071343306,18828,0.4301347242436975,0.10098913384000766,9041,1.1060723371308483,0
0500000US23017,57132,11719,0.8289950291681374,0.024320100109104775,33639,0.2589471349650045,0.03832686247843916,11774,0.8437024236160042,0.005626606450243529
0500000US23019,150636,30750,0.314183356467711,0.011019895564809305,93101,0.09490993799612987,0.012500293902560803,26785,0.3726742401389057,6.690490154717235e-4
0500000US23023,35307,7546,1.2858672129430526,0.039338193895007346,20298,0.4468836544570538,0.04577572085085832,7463,1.334198284990535,0.005745437373125706
0500000US23025,50104,10638,0.8665950486433136,0.07343127209366714,29541,0.27670231767532016,0.06181025806686864,9925,1.0075566750629723,0
0500000US23027,39712,7845,1.1250482886031583,0.14964897079773382,23275,0.3539614726550918,0.07568406977240555,8592,1.1638733705772812,0
0500000US23029,31021,6558,1.3641849800420225,0.16067015871979506,17244,0.4664449899463113,0.11346686345197221,7219,1.3852334118298935,0
0500000US23031,202473,40249,0.23758905948486525,0.010864318238804927,122614,0.07511876429286726,0.006437991053178042,39610,0.2519579788318585,5.035207894492126e-4
0500000US24001,66253,14001,0.6760768835264509,0.0381578139951547,39071,0.23719606344201333,0.01874824307688813,13181,0.7586677793794098,0
0500000US24003,553993,133518,0.07300476177033702,0.0018915068975579458,340538,0.027322719273217378,0.0020425791663106633,79937,0.12419396597674918,9.045491038768258e-4
0500000US24005,824193,189302,0.05138627869698231,0.001439364983485939,501124,0.018597690798664364,0.0013574500447197093,133767,0.07417619913271153,5.80654201817908e-4
0500000US24009,90423,22123,0.44096452201365405,0.011053739524112077,55213,0.1726863222689204,0.008430443710106289,13087,0.7641170627340109,0
0500000US24011,32783,8251,1.1928788438008955,0.019095462343814356,19625,0.45845592113270317,0.051098218994685383,4907,2.0050958839094335,0.03280914971599943
0500000US24013,165557,38979,0.2517700778151591,0.004778320040096345,100417,0.09486814997642351,0.004716581692517014,26161,0.3802466255592264,0.002001759441346988
0500000US24015,101860,24531,0.3944696734372223,0.01317779303377358,62201,0.15343640790454507,0.007332711562987576,15128,0.6610259122157589,0
0500000US24017,155774,40074,0.24017926470705048,0.009359089337966265,96483,0.09703222472410071,0.006612977021284487,19217,0.5197768539881883,5.957327839406169e-4
0500000US24019,31767,7004,1.4132823179118337,0.014473250334882474,17963,0.515760143318717,0.04093973977430749,6800,1.4610726643598617,0.009515570934256055
0500000US24021,249518,61514,0.1602945181894249,0.0022701012468010215,153536,0.06109283802598727,0.00403846668430868,34468,0.28794411741775444,0.002180055728352141
0500000US24023,28767,5448,1.7860088493857829,0.049527127119356744,17170,0.5099235470842298,0.07248763521047025,6149,1.6233714282555651,0.0029092677925726977
0500000US24025,249179,59251,0.1640365501268738,0.004736972682867804,150744,0.06287077518846752,0.003466856823420178,39184,0.2546200347438918,5.861718710531094e-4
0500000US24027,317477,82395,0.11814075092864054,0.003225836849744066,192426,0.05016559806191855,0.001802431206475539,42656,0.2315757343311822,0.00285787407091833
0500000US24031,1049737,258112,0.03741973092838594,0.0013231403832927075,636735,0.014152330450172085,0.0015527902044173438,154890,0.0634044255449546,0.001157521643372617
0500000US24033,905833,215901,0.04339689585710391,0.0029206293048916277,575222,0.015075751735617537,0.0023088406478448476,114710,0.08599384175143511,0.0011825160203371781
0500000US24035,49307,11248,0.86383303926071775,0.025213902417802993,28707,0.33414964646738055,0.014197446576127946,9352,1.0692899914456802,0
0500000US24037,108888,29608,0.3216052629254265,0.016141292059712643,65808,0.14424019888194964,0.007717009968038223,13472,0.7375969548524325,0.00468333018319689
0500000US24039,22100,5312,1.6752108206924081,0.20731929978951952,12809,0.6829382062944035,0.09776286326606187,3979,2.5005619790403766,0.012632290876687935
0500000US24041,36683,6586,1.4932428513159857,0.025129453573173137,20301,0.4384532465231816,0.054133325566863205,9796,1.0208248264597795,0
0500000US24043,142500,34633,0.2699082358436288,0.018833715474478204,83883,0.11134169617681014,0.00787197047793515,23984,0.4169446297531688,0
0500000US24045,101716,25090,0.375102401382921,0.023462764021622597,61886,0.14543809124464108,0.016149343716416315,14740,0.6784260515603799,0
0500000US24047,50949,10545,0.8830272212768282,0.06528951651359377,26308,0.34305197671337234,0.03706053659056564,14096,0.7094211123723042,0
0500000US24510,603581,132285,0.07175935476891618,0.0038350058917785246,391304,0.02328524991449997,0.0022703283571251618,79992,0.12429517029110652,7.173309590184941e-4
0500000US25001,210994,35945,0.27325715411063806,0.004945655737741396,112972,0.08395420129733853,0.004563307465894833,62077,0.16099424360748318,9.601526456281237e-5
0500000US25003,124077,22552,0.4403327028458513,0.0030869495131412663,74008,0.13079348651226924,0.004327040998270165,27517,0.3618136854742829,0.001598023650985116
0500000US25005,555114,123866,0.07946861824812125,0.0012637861243457733,341285,0.028111932304729303,0.001189091766061969,89963,0.1108170234157338,3.397854945960083e-4
0500000US25009,778072,180084,0.05428697465547917,0.0012426670672724338,471368,0.020210516388952895,0.0010043306095705493,126620,0.0787213601785619,2.5510483486409125e-4
0500000US25011,69869,13393,0.7447074550451168,0.0019512472620586228,41842,0.23018096115586528,0.00881335077951066,14634,0.6822194776546645,0.0011206890803362045
0500000US25013,464275,108232,0.09126386087259132,0.0011302554700799836,280911,0.03410881047994197,0.0014896530903703348,75132,0.13281031850783204,2.8876044654159216e-4
0500000US25015,160673,30469,0.326511280897432,0.0016911543646376621,104090,0.0936073328872923,0.002463375153825965,26114,0.38120600099542923,0.0017303549822072876
0500000US25017,1588193,343175,0.028608357831442485,5.312939497187316e-4,1012367,0.009538574054178867,3.392666893459603e-4,232651,0.042756884734672235,2.259522185323476e-4
0500000US25021,691918,157869,0.06271772097735816,6.259373722861686e-4,421769,0.023035926569302013,6.737344062556972e-4,112280,0.0881952708944723,8.677857496317225e-4
0500000US25023,507598,120568,0.08224663912601668,6.941080042334815e-4,300261,0.03212896017976614,0.0011753983616361776,86769,0.1152485334624117,0
0500000US25025,791277,147250,0.06735735225022411,5.543625205738482e-4,553506,0.017192248093455518,8.744033972238979e-4,90521,0.10999076665425586,4.8083662012245843e-4
0500000US25027,815155,189077,0.05188822915251466,0.0010002765885326358,504539,0.019078282460781873,7.417909131297547e-4,121539,0.08214204575145129,1.360707379060287e-4
0500000US26005,115555,29962,0.32660465221102597,0.007151438837635697,67725,0.13979841881667834,0.007857542792771618,17868,0.5589080012622977,7.517256237556122e-4
0500000US26007,28112,5631,1.7377229792670725,0.038160522775193426,16169,0.5706929414512916,0.047774496238114146,6312,1.573742090628268,0.010541813047270693
0500000US26009,23102,4514,1.9733810962556508,0.24194898792689276,12578,0.7197574019972581,0.07528155491163033,6010,1.6638935108153077,0
0500000US26015,60108,14595,0.664228564292891,0.02093758849916103,34876,0.27168493700046753,0.015045192601551037,10637,0.940114693992667,0
0500000US26017,103343,22157,0.4394696511618643,0.01185498665011379,61079,0.15070587375259725,0.013016518558999204,20107,0.4969682156201132,3.7101947214322604e-4
0500000US26021,153189,34900,0.2739961084063349,0.012536842883063356,89016,0.10290454507159102,0.009434809651155441,29273,0.33855422157899895,0.003057502535372711
0500000US26023,41178,10227,0.8553273946305919,0.1224764579165871,23594,0.3588617076928274,0.06497486092631309,7357,1.3592496941688188,0
0500000US26025,132399,32407,0.30140533814372467,0.007169969660144838,77936,0.12141053015047515,0.006899878389865637,22056,0.4517468575718957,0.001644509856468495
